TIME_UNITS: SECONDS
SERIE_INITIAL_DATA: 2017 10 30 00 00 00
NAME : Mare esquematica 
267480 0.035836794 0 3.867160853
267600 0.034202014 0 3.879385242
267720 0.032556816 0 3.891037151
267840 0.0309017 0 3.902113033
267960 0.02923717 0 3.912609512
268080 0.027563736 0 3.922523392
268200 0.025881904 0 3.931851653
268320 0.02419219 0 3.940591453
268440 0.022495106 0 3.94874013
268560 0.02079117 0 3.956295201
268680 0.0190809 0 3.963254367
268800 0.017364818 0 3.969615506
268920 0.015643446 0 3.975376681
269040 0.01391731 0 3.980536137
269160 0.012186934 0 3.985092303
269280 0.010452846 0 3.989043791
269400 0.008715574 0 3.992389396
269520 0.006975648 0 3.995128101
269640 0.005233596 0 3.99725907
269760 0.00348995 0 3.998781654
269880 0.00174524 0 3.99969539
270000 -1.96002E-16 0 4
270120 -0.00174524 0 3.99969539
270240 -0.00348995 0 3.998781654
270360 -0.005233596 0 3.99725907
270480 -0.006975648 0 3.995128101
270600 -0.008715574 0 3.992389396
270720 -0.010452846 0 3.989043791
270840 -0.012186934 0 3.985092303
270960 -0.01391731 0 3.980536137
271080 -0.015643446 0 3.975376681
271200 -0.017364818 0 3.969615506
271320 -0.0190809 0 3.963254367
271440 -0.02079117 0 3.956295201
271560 -0.022495106 0 3.94874013
271680 -0.02419219 0 3.940591453
271800 -0.025881904 0 3.931851653
271920 -0.027563736 0 3.922523392
272040 -0.02923717 0 3.912609512
272160 -0.0309017 0 3.902113033
272280 -0.032556816 0 3.891037151
272400 -0.034202014 0 3.879385242
272520 -0.035836794 0 3.867160853
272640 -0.03746066 0 3.854367709
272760 -0.039073112 0 3.841009707
272880 -0.040673664 0 3.827090915
273000 -0.042261826 0 3.812615574
273120 -0.043837114 0 3.797588093
273240 -0.04539905 0 3.782013048
273360 -0.046947156 0 3.765895186
273480 -0.048480962 0 3.749239414
273600 -0.05 0 3.732050808
273720 -0.051503808 0 3.714334601
273840 -0.052991926 0 3.696096192
273960 -0.054463904 0 3.677341136
274080 -0.05591929 0 3.658075145
274200 -0.057357644 0 3.638304089
274320 -0.058778526 0 3.618033989
274440 -0.060181502 0 3.59727102
274560 -0.061566148 0 3.576021507
274680 -0.06293204 0 3.554291923
274800 -0.06427876 0 3.532088886
274920 -0.065605902 0 3.50941916
275040 -0.06691306 0 3.486289651
275160 -0.068199836 0 3.462707403
275280 -0.069465838 0 3.438679601
275400 -0.070710678 0 3.414213562
275520 -0.07193398 0 3.389316741
275640 -0.07313537 0 3.36399672
275760 -0.074314482 0 3.338261213
275880 -0.075470958 0 3.312118058
276000 -0.076604444 0 3.285575219
276120 -0.077714596 0 3.258640782
276240 -0.078801076 0 3.231322951
276360 -0.079863552 0 3.203630046
276480 -0.0809017 0 3.175570505
276600 -0.081915204 0 3.147152873
276720 -0.082903758 0 3.118385807
276840 -0.083867056 0 3.08927807
276960 -0.08480481 0 3.059838528
277080 -0.08571673 0 3.03007615
277200 -0.08660254 0 3
277320 -0.08746197 0 2.96961924
277440 -0.08829476 0 2.938943126
277560 -0.089100652 0 2.907980999
277680 -0.089879404 0 2.876742294
277800 -0.090630778 0 2.845236523
277920 -0.091354546 0 2.813473286
278040 -0.092050486 0 2.781462257
278160 -0.092718386 0 2.749213187
278280 -0.093358042 0 2.716735899
278400 -0.093969262 0 2.684040287
278520 -0.094551858 0 2.651136309
278640 -0.095105652 0 2.618033989
278760 -0.095630476 0 2.584743409
278880 -0.09612617 0 2.551274712
279000 -0.096592582 0 2.51763809
279120 -0.097029572 0 2.483843791
279240 -0.097437006 0 2.449902109
279360 -0.09781476 0 2.415823382
279480 -0.098162718 0 2.381617991
279600 -0.098480776 0 2.347296355
279720 -0.098768834 0 2.31286893
279840 -0.099026806 0 2.278346202
279960 -0.099254616 0 2.243738687
280080 -0.09945219 0 2.209056927
280200 -0.09961947 0 2.174311485
280320 -0.099756406 0 2.139512947
280440 -0.099862954 0 2.104671912
280560 -0.099939082 0 2.069798993
280680 -0.09998477 0 2.034904813
280800 -0.1 0 2
280920 -0.09998477 0 1.965095187
281040 -0.099939082 0 1.930201007
281160 -0.099862954 0 1.895328088
281280 -0.099756406 0 1.860487053
281400 -0.09961947 0 1.825688515
281520 -0.09945219 0 1.790943073
281640 -0.099254616 0 1.756261313
281760 -0.099026806 0 1.721653798
281880 -0.098768834 0 1.68713107
282000 -0.098480776 0 1.652703645
282120 -0.098162718 0 1.618382009
282240 -0.09781476 0 1.584176618
282360 -0.097437006 0 1.550097891
282480 -0.097029572 0 1.516156209
282600 -0.096592582 0 1.48236191
282720 -0.09612617 0 1.448725288
282840 -0.095630476 0 1.415256591
282960 -0.095105652 0 1.381966011
283080 -0.094551858 0 1.348863691
283200 -0.093969262 0 1.315959713
283320 -0.093358042 0 1.283264101
283440 -0.092718386 0 1.250786813
283560 -0.092050486 0 1.218537743
283680 -0.091354546 0 1.186526714
283800 -0.090630778 0 1.154763477
283920 -0.089879404 0 1.123257706
284040 -0.089100652 0 1.092019001
284160 -0.08829476 0 1.061056874
284280 -0.08746197 0 1.03038076
284400 -0.08660254 0 1
284520 -0.08571673 0 0.96992385
284640 -0.08480481 0 0.940161472
284760 -0.083867056 0 0.91072193
284880 -0.082903758 0 0.881614193
285000 -0.081915204 0 0.852847127
285120 -0.0809017 0 0.824429495
285240 -0.079863552 0 0.796369954
285360 -0.078801076 0 0.768677049
285480 -0.077714596 0 0.741359218
285600 -0.076604444 0 0.714424781
285720 -0.075470958 0 0.687881942
285840 -0.074314482 0 0.661738787
285960 -0.07313537 0 0.63600328
286080 -0.07193398 0 0.610683259
286200 -0.070710678 0 0.585786438
286320 -0.069465838 0 0.561320399
286440 -0.068199836 0 0.537292597
286560 -0.06691306 0 0.513710349
286680 -0.065605902 0 0.49058084
286800 -0.06427876 0 0.467911114
286920 -0.06293204 0 0.445708077
287040 -0.061566148 0 0.423978493
287160 -0.060181502 0 0.40272898
287280 -0.058778526 0 0.381966011
287400 -0.057357644 0 0.361695911
287520 -0.05591929 0 0.341924855
287640 -0.054463904 0 0.322658864
287760 -0.052991926 0 0.303903808
287880 -0.051503808 0 0.285665399
288000 -0.05 0 0.267949192
288120 -0.048480962 0 0.250760586
288240 -0.046947156 0 0.234104814
288360 -0.04539905 0 0.217986952
288480 -0.043837114 0 0.202411907
288600 -0.042261826 0 0.187384426
288720 -0.040673664 0 0.172909085
288840 -0.039073112 0 0.158990293
288960 -0.03746066 0 0.145632291
289080 -0.035836794 0 0.132839147
289200 -0.034202014 0 0.120614758
289320 -0.032556816 0 0.108962849
289440 -0.0309017 0 0.097886967
289560 -0.02923717 0 0.087390488
289680 -0.027563736 0 0.077476608
289800 -0.025881904 0 0.068148347
289920 -0.02419219 0 0.059408547
290040 -0.022495106 0 0.05125987
290160 -0.02079117 0 0.043704799
290280 -0.0190809 0 0.036745633
290400 -0.017364818 0 0.030384494
290520 -0.015643446 0 0.024623319
290640 -0.01391731 0 0.019463863
290760 -0.012186934 0 0.014907697
290880 -0.010452846 0 0.010956209
291000 -0.008715574 0 0.007610604
291120 -0.006975648 0 0.004871899
291240 -0.005233596 0 0.00274093
291360 -0.00348995 0 0.001218346
291480 -0.00174524 0 0.00030461
291600 -1.71521E-16 0 0
291720 0.00174524 0 0.00030461
291840 0.00348995 0 0.001218346
291960 0.005233596 0 0.00274093
292080 0.006975648 0 0.004871899
292200 0.008715574 0 0.007610604
292320 0.010452846 0 0.010956209
292440 0.012186934 0 0.014907697
292560 0.01391731 0 0.019463863
292680 0.015643446 0 0.024623319
292800 0.017364818 0 0.030384494
292920 0.0190809 0 0.036745633
293040 0.02079117 0 0.043704799
293160 0.022495106 0 0.05125987
293280 0.02419219 0 0.059408547
293400 0.025881904 0 0.068148347
293520 0.027563736 0 0.077476608
293640 0.02923717 0 0.087390488
293760 0.0309017 0 0.097886967
293880 0.032556816 0 0.108962849
294000 0.034202014 0 0.120614758
294120 0.035836794 0 0.132839147
294240 0.03746066 0 0.145632291
294360 0.039073112 0 0.158990293
294480 0.040673664 0 0.172909085
294600 0.042261826 0 0.187384426
294720 0.043837114 0 0.202411907
294840 0.04539905 0 0.217986952
294960 0.046947156 0 0.234104814
295080 0.048480962 0 0.250760586
295200 0.05 0 0.267949192
295320 0.051503808 0 0.285665399
295440 0.052991926 0 0.303903808
295560 0.054463904 0 0.322658864
295680 0.05591929 0 0.341924855
295800 0.057357644 0 0.361695911
295920 0.058778526 0 0.381966011
296040 0.060181502 0 0.40272898
296160 0.061566148 0 0.423978493
296280 0.06293204 0 0.445708077
296400 0.06427876 0 0.467911114
296520 0.065605902 0 0.49058084
296640 0.06691306 0 0.513710349
296760 0.068199836 0 0.537292597
296880 0.069465838 0 0.561320399
297000 0.070710678 0 0.585786438
297120 0.07193398 0 0.610683259
297240 0.07313537 0 0.63600328
297360 0.074314482 0 0.661738787
297480 0.075470958 0 0.687881942
297600 0.076604444 0 0.714424781
297720 0.077714596 0 0.741359218
297840 0.078801076 0 0.768677049
297960 0.079863552 0 0.796369954
298080 0.0809017 0 0.824429495
298200 0.081915204 0 0.852847127
298320 0.082903758 0 0.881614193
298440 0.083867056 0 0.91072193
298560 0.08480481 0 0.940161472
298680 0.08571673 0 0.96992385
298800 0.08660254 0 1
298920 0.08746197 0 1.03038076
299040 0.08829476 0 1.061056874
299160 0.089100652 0 1.092019001
299280 0.089879404 0 1.123257706
299400 0.090630778 0 1.154763477
299520 0.091354546 0 1.186526714
299640 0.092050486 0 1.218537743
299760 0.092718386 0 1.250786813
299880 0.093358042 0 1.283264101
300000 0.093969262 0 1.315959713
300120 0.094551858 0 1.348863691
300240 0.095105652 0 1.381966011
300360 0.095630476 0 1.415256591
300480 0.09612617 0 1.448725288
300600 0.096592582 0 1.48236191
300720 0.097029572 0 1.516156209
300840 0.097437006 0 1.550097891
300960 0.09781476 0 1.584176618
301080 0.098162718 0 1.618382009
301200 0.098480776 0 1.652703645
301320 0.098768834 0 1.68713107
301440 0.099026806 0 1.721653798
301560 0.099254616 0 1.756261313
301680 0.09945219 0 1.790943073
301800 0.09961947 0 1.825688515
301920 0.099756406 0 1.860487053
302040 0.099862954 0 1.895328088
302160 0.099939082 0 1.930201007
302280 0.09998477 0 1.965095187
302400 0.1 0 2
302520 0.09998477 0 2.034904813
302640 0.099939082 0 2.069798993
302760 0.099862954 0 2.104671912
302880 0.099756406 0 2.139512947
303000 0.09961947 0 2.174311485
303120 0.09945219 0 2.209056927
303240 0.099254616 0 2.243738687
303360 0.099026806 0 2.278346202
303480 0.098768834 0 2.31286893
303600 0.098480776 0 2.347296355
303720 0.098162718 0 2.381617991
303840 0.09781476 0 2.415823382
303960 0.097437006 0 2.449902109
304080 0.097029572 0 2.483843791
304200 0.096592582 0 2.51763809
304320 0.09612617 0 2.551274712
304440 0.095630476 0 2.584743409
304560 0.095105652 0 2.618033989
304680 0.094551858 0 2.651136309
304800 0.093969262 0 2.684040287
304920 0.093358042 0 2.716735899
305040 0.092718386 0 2.749213187
305160 0.092050486 0 2.781462257
305280 0.091354546 0 2.813473286
305400 0.090630778 0 2.845236523
305520 0.089879404 0 2.876742294
305640 0.089100652 0 2.907980999
305760 0.08829476 0 2.938943126
305880 0.08746197 0 2.96961924
306000 0.08660254 0 3
306120 0.08571673 0 3.03007615
306240 0.08480481 0 3.059838528
306360 0.083867056 0 3.08927807
306480 0.082903758 0 3.118385807
306600 0.081915204 0 3.147152873
306720 0.0809017 0 3.175570505
306840 0.079863552 0 3.203630046
306960 0.078801076 0 3.231322951
307080 0.077714596 0 3.258640782
307200 0.076604444 0 3.285575219
307320 0.075470958 0 3.312118058
307440 0.074314482 0 3.338261213
307560 0.07313537 0 3.36399672
307680 0.07193398 0 3.389316741
307800 0.070710678 0 3.414213562
307920 0.069465838 0 3.438679601
308040 0.068199836 0 3.462707403
308160 0.06691306 0 3.486289651
308280 0.065605902 0 3.50941916
308400 0.06427876 0 3.532088886
308520 0.06293204 0 3.554291923
308640 0.061566148 0 3.576021507
308760 0.060181502 0 3.59727102
308880 0.058778526 0 3.618033989
309000 0.057357644 0 3.638304089
309120 0.05591929 0 3.658075145
309240 0.054463904 0 3.677341136
309360 0.052991926 0 3.696096192
309480 0.051503808 0 3.714334601
309600 0.05 0 3.732050808
309720 0.048480962 0 3.749239414
309840 0.046947156 0 3.765895186
309960 0.04539905 0 3.782013048
310080 0.043837114 0 3.797588093
310200 0.042261826 0 3.812615574
310320 0.040673664 0 3.827090915
310440 0.039073112 0 3.841009707
310560 0.03746066 0 3.854367709
310680 0.035836794 0 3.867160853
310800 0.034202014 0 3.879385242
310920 0.032556816 0 3.891037151
311040 0.0309017 0 3.902113033
311160 0.02923717 0 3.912609512
311280 0.027563736 0 3.922523392
311400 0.025881904 0 3.931851653
311520 0.02419219 0 3.940591453
311640 0.022495106 0 3.94874013
311760 0.02079117 0 3.956295201
311880 0.0190809 0 3.963254367
312000 0.017364818 0 3.969615506
312120 0.015643446 0 3.975376681
312240 0.01391731 0 3.980536137
312360 0.012186934 0 3.985092303
312480 0.010452846 0 3.989043791
312600 0.008715574 0 3.992389396
312720 0.006975648 0 3.995128101
312840 0.005233596 0 3.99725907
312960 0.00348995 0 3.998781654
313080 0.00174524 0 3.99969539
313200 5.39044E-16 0 4
313320 -0.00174524 0 3.99969539
313440 -0.00348995 0 3.998781654
313560 -0.005233596 0 3.99725907
313680 -0.006975648 0 3.995128101
313800 -0.008715574 0 3.992389396
313920 -0.010452846 0 3.989043791
314040 -0.012186934 0 3.985092303
314160 -0.01391731 0 3.980536137
314280 -0.015643446 0 3.975376681
314400 -0.017364818 0 3.969615506
314520 -0.0190809 0 3.963254367
314640 -0.02079117 0 3.956295201
314760 -0.022495106 0 3.94874013
314880 -0.02419219 0 3.940591453
315000 -0.025881904 0 3.931851653
315120 -0.027563736 0 3.922523392
315240 -0.02923717 0 3.912609512
315360 -0.0309017 0 3.902113033
315480 -0.032556816 0 3.891037151
315600 -0.034202014 0 3.879385242
315720 -0.035836794 0 3.867160853
315840 -0.03746066 0 3.854367709
315960 -0.039073112 0 3.841009707
316080 -0.040673664 0 3.827090915
316200 -0.042261826 0 3.812615574
316320 -0.043837114 0 3.797588093
316440 -0.04539905 0 3.782013048
316560 -0.046947156 0 3.765895186
316680 -0.048480962 0 3.749239414
316800 -0.05 0 3.732050808
316920 -0.051503808 0 3.714334601
317040 -0.052991926 0 3.696096192
317160 -0.054463904 0 3.677341136
317280 -0.05591929 0 3.658075145
317400 -0.057357644 0 3.638304089
317520 -0.058778526 0 3.618033989
317640 -0.060181502 0 3.59727102
317760 -0.061566148 0 3.576021507
317880 -0.06293204 0 3.554291923
318000 -0.06427876 0 3.532088886
318120 -0.065605902 0 3.50941916
318240 -0.06691306 0 3.486289651
318360 -0.068199836 0 3.462707403
318480 -0.069465838 0 3.438679601
318600 -0.070710678 0 3.414213562
318720 -0.07193398 0 3.389316741
318840 -0.07313537 0 3.36399672
318960 -0.074314482 0 3.338261213
319080 -0.075470958 0 3.312118058
319200 -0.076604444 0 3.285575219
319320 -0.077714596 0 3.258640782
319440 -0.078801076 0 3.231322951
319560 -0.079863552 0 3.203630046
319680 -0.0809017 0 3.175570505
319800 -0.081915204 0 3.147152873
319920 -0.082903758 0 3.118385807
320040 -0.083867056 0 3.08927807
320160 -0.08480481 0 3.059838528
320280 -0.08571673 0 3.03007615
320400 -0.08660254 0 3
320520 -0.08746197 0 2.96961924
320640 -0.08829476 0 2.938943126
320760 -0.089100652 0 2.907980999
320880 -0.089879404 0 2.876742294
321000 -0.090630778 0 2.845236523
321120 -0.091354546 0 2.813473286
321240 -0.092050486 0 2.781462257
321360 -0.092718386 0 2.749213187
321480 -0.093358042 0 2.716735899
321600 -0.093969262 0 2.684040287
321720 -0.094551858 0 2.651136309
321840 -0.095105652 0 2.618033989
321960 -0.095630476 0 2.584743409
322080 -0.09612617 0 2.551274712
322200 -0.096592582 0 2.51763809
322320 -0.097029572 0 2.483843791
322440 -0.097437006 0 2.449902109
322560 -0.09781476 0 2.415823382
322680 -0.098162718 0 2.381617991
322800 -0.098480776 0 2.347296355
322920 -0.098768834 0 2.31286893
323040 -0.099026806 0 2.278346202
323160 -0.099254616 0 2.243738687
323280 -0.09945219 0 2.209056927
323400 -0.09961947 0 2.174311485
323520 -0.099756406 0 2.139512947
323640 -0.099862954 0 2.104671912
323760 -0.099939082 0 2.069798993
323880 -0.09998477 0 2.034904813
324000 -0.1 0 2
324120 -0.09998477 0 1.965095187
324240 -0.099939082 0 1.930201007
324360 -0.099862954 0 1.895328088
324480 -0.099756406 0 1.860487053
324600 -0.09961947 0 1.825688515
324720 -0.09945219 0 1.790943073
324840 -0.099254616 0 1.756261313
324960 -0.099026806 0 1.721653798
325080 -0.098768834 0 1.68713107
325200 -0.098480776 0 1.652703645
325320 -0.098162718 0 1.618382009
325440 -0.09781476 0 1.584176618
325560 -0.097437006 0 1.550097891
325680 -0.097029572 0 1.516156209
325800 -0.096592582 0 1.48236191
325920 -0.09612617 0 1.448725288
326040 -0.095630476 0 1.415256591
326160 -0.095105652 0 1.381966011
326280 -0.094551858 0 1.348863691
326400 -0.093969262 0 1.315959713
326520 -0.093358042 0 1.283264101
326640 -0.092718386 0 1.250786813
326760 -0.092050486 0 1.218537743
326880 -0.091354546 0 1.186526714
327000 -0.090630778 0 1.154763477
327120 -0.089879404 0 1.123257706
327240 -0.089100652 0 1.092019001
327360 -0.08829476 0 1.061056874
327480 -0.08746197 0 1.03038076
327600 -0.08660254 0 1
327720 -0.08571673 0 0.96992385
327840 -0.08480481 0 0.940161472
327960 -0.083867056 0 0.91072193
328080 -0.082903758 0 0.881614193
328200 -0.081915204 0 0.852847127
328320 -0.0809017 0 0.824429495
328440 -0.079863552 0 0.796369954
328560 -0.078801076 0 0.768677049
328680 -0.077714596 0 0.741359218
328800 -0.076604444 0 0.714424781
328920 -0.075470958 0 0.687881942
329040 -0.074314482 0 0.661738787
329160 -0.07313537 0 0.63600328
329280 -0.07193398 0 0.610683259
329400 -0.070710678 0 0.585786438
329520 -0.069465838 0 0.561320399
329640 -0.068199836 0 0.537292597
329760 -0.06691306 0 0.513710349
329880 -0.065605902 0 0.49058084
330000 -0.06427876 0 0.467911114
330120 -0.06293204 0 0.445708077
330240 -0.061566148 0 0.423978493
330360 -0.060181502 0 0.40272898
330480 -0.058778526 0 0.381966011
330600 -0.057357644 0 0.361695911
330720 -0.05591929 0 0.341924855
330840 -0.054463904 0 0.322658864
330960 -0.052991926 0 0.303903808
331080 -0.051503808 0 0.285665399
331200 -0.05 0 0.267949192
331320 -0.048480962 0 0.250760586
331440 -0.046947156 0 0.234104814
331560 -0.04539905 0 0.217986952
331680 -0.043837114 0 0.202411907
331800 -0.042261826 0 0.187384426
331920 -0.040673664 0 0.172909085
332040 -0.039073112 0 0.158990293
332160 -0.03746066 0 0.145632291
332280 -0.035836794 0 0.132839147
332400 -0.034202014 0 0.120614758
332520 -0.032556816 0 0.108962849
332640 -0.0309017 0 0.097886967
332760 -0.02923717 0 0.087390488
332880 -0.027563736 0 0.077476608
333000 -0.025881904 0 0.068148347
333120 -0.02419219 0 0.059408547
333240 -0.022495106 0 0.05125987
333360 -0.02079117 0 0.043704799
333480 -0.0190809 0 0.036745633
333600 -0.017364818 0 0.030384494
333720 -0.015643446 0 0.024623319
333840 -0.01391731 0 0.019463863
333960 -0.012186934 0 0.014907697
334080 -0.010452846 0 0.010956209
334200 -0.008715574 0 0.007610604
334320 -0.006975648 0 0.004871899
334440 -0.005233596 0 0.00274093
334560 -0.00348995 0 0.001218346
334680 -0.00174524 0 0.00030461
334800 5.14518E-16 0 0
334920 0.00174524 0 0.00030461
335040 0.00348995 0 0.001218346
335160 0.005233596 0 0.00274093
335280 0.006975648 0 0.004871899
335400 0.008715574 0 0.007610604
335520 0.010452846 0 0.010956209
335640 0.012186934 0 0.014907697
335760 0.01391731 0 0.019463863
335880 0.015643446 0 0.024623319
336000 0.017364818 0 0.030384494
336120 0.0190809 0 0.036745633
336240 0.02079117 0 0.043704799
336360 0.022495106 0 0.05125987
336480 0.02419219 0 0.059408547
336600 0.025881904 0 0.068148347
336720 0.027563736 0 0.077476608
336840 0.02923717 0 0.087390488
336960 0.0309017 0 0.097886967
337080 0.032556816 0 0.108962849
337200 0.034202014 0 0.120614758
337320 0.035836794 0 0.132839147
337440 0.03746066 0 0.145632291
337560 0.039073112 0 0.158990293
337680 0.040673664 0 0.172909085
337800 0.042261826 0 0.187384426
337920 0.043837114 0 0.202411907
338040 0.04539905 0 0.217986952
338160 0.046947156 0 0.234104814
338280 0.048480962 0 0.250760586
338400 0.05 0 0.267949192
338520 0.051503808 0 0.285665399
338640 0.052991926 0 0.303903808
338760 0.054463904 0 0.322658864
338880 0.05591929 0 0.341924855
339000 0.057357644 0 0.361695911
339120 0.058778526 0 0.381966011
339240 0.060181502 0 0.40272898
339360 0.061566148 0 0.423978493
339480 0.06293204 0 0.445708077
339600 0.06427876 0 0.467911114
339720 0.065605902 0 0.49058084
339840 0.06691306 0 0.513710349
339960 0.068199836 0 0.537292597
340080 0.069465838 0 0.561320399
340200 0.070710678 0 0.585786438
340320 0.07193398 0 0.610683259
340440 0.07313537 0 0.63600328
340560 0.074314482 0 0.661738787
340680 0.075470958 0 0.687881942
340800 0.076604444 0 0.714424781
340920 0.077714596 0 0.741359218
341040 0.078801076 0 0.768677049
341160 0.079863552 0 0.796369954
341280 0.0809017 0 0.824429495
341400 0.081915204 0 0.852847127
341520 0.082903758 0 0.881614193
341640 0.083867056 0 0.91072193
341760 0.08480481 0 0.940161472
341880 0.08571673 0 0.96992385
342000 0.08660254 0 1
342120 0.08746197 0 1.03038076
342240 0.08829476 0 1.061056874
342360 0.089100652 0 1.092019001
342480 0.089879404 0 1.123257706
342600 0.090630778 0 1.154763477
342720 0.091354546 0 1.186526714
342840 0.092050486 0 1.218537743
342960 0.092718386 0 1.250786813
343080 0.093358042 0 1.283264101
343200 0.093969262 0 1.315959713
343320 0.094551858 0 1.348863691
343440 0.095105652 0 1.381966011
343560 0.095630476 0 1.415256591
343680 0.09612617 0 1.448725288
343800 0.096592582 0 1.48236191
343920 0.097029572 0 1.516156209
344040 0.097437006 0 1.550097891
344160 0.09781476 0 1.584176618
344280 0.098162718 0 1.618382009
344400 0.098480776 0 1.652703645
344520 0.098768834 0 1.68713107
344640 0.099026806 0 1.721653798
344760 0.099254616 0 1.756261313
344880 0.09945219 0 1.790943073
345000 0.09961947 0 1.825688515
345120 0.099756406 0 1.860487053
345240 0.099862954 0 1.895328088
345360 0.099939082 0 1.930201007
345480 0.09998477 0 1.965095187
345600 0.1 0 2
345720 0.09998477 0 2.034904813
345840 0.099939082 0 2.069798993
345960 0.099862954 0 2.104671912
346080 0.099756406 0 2.139512947
346200 0.09961947 0 2.174311485
346320 0.09945219 0 2.209056927
346440 0.099254616 0 2.243738687
346560 0.099026806 0 2.278346202
346680 0.098768834 0 2.31286893
346800 0.098480776 0 2.347296355
346920 0.098162718 0 2.381617991
347040 0.09781476 0 2.415823382
347160 0.097437006 0 2.449902109
347280 0.097029572 0 2.483843791
347400 0.096592582 0 2.51763809
347520 0.09612617 0 2.551274712
347640 0.095630476 0 2.584743409
347760 0.095105652 0 2.618033989
347880 0.094551858 0 2.651136309
348000 0.093969262 0 2.684040287
348120 0.093358042 0 2.716735899
348240 0.092718386 0 2.749213187
348360 0.092050486 0 2.781462257
348480 0.091354546 0 2.813473286
348600 0.090630778 0 2.845236523
348720 0.089879404 0 2.876742294
348840 0.089100652 0 2.907980999
348960 0.08829476 0 2.938943126
349080 0.08746197 0 2.96961924
349200 0.08660254 0 3
349320 0.08571673 0 3.03007615
349440 0.08480481 0 3.059838528
349560 0.083867056 0 3.08927807
349680 0.082903758 0 3.118385807
349800 0.081915204 0 3.147152873
349920 0.0809017 0 3.175570505
350040 0.079863552 0 3.203630046
350160 0.078801076 0 3.231322951
350280 0.077714596 0 3.258640782
350400 0.076604444 0 3.285575219
350520 0.075470958 0 3.312118058
350640 0.074314482 0 3.338261213
350760 0.07313537 0 3.36399672
350880 0.07193398 0 3.389316741
351000 0.070710678 0 3.414213562
351120 0.069465838 0 3.438679601
351240 0.068199836 0 3.462707403
351360 0.06691306 0 3.486289651
351480 0.065605902 0 3.50941916
351600 0.06427876 0 3.532088886
351720 0.06293204 0 3.554291923
351840 0.061566148 0 3.576021507
351960 0.060181502 0 3.59727102
352080 0.058778526 0 3.618033989
352200 0.057357644 0 3.638304089
352320 0.05591929 0 3.658075145
352440 0.054463904 0 3.677341136
352560 0.052991926 0 3.696096192
352680 0.051503808 0 3.714334601
352800 0.05 0 3.732050808
352920 0.048480962 0 3.749239414
353040 0.046947156 0 3.765895186
353160 0.04539905 0 3.782013048
353280 0.043837114 0 3.797588093
353400 0.042261826 0 3.812615574
353520 0.040673664 0 3.827090915
353640 0.039073112 0 3.841009707
353760 0.03746066 0 3.854367709
353880 0.035836794 0 3.867160853
354000 0.034202014 0 3.879385242
354120 0.032556816 0 3.891037151
354240 0.0309017 0 3.902113033
354360 0.02923717 0 3.912609512
354480 0.027563736 0 3.922523392
354600 0.025881904 0 3.931851653
354720 0.02419219 0 3.940591453
354840 0.022495106 0 3.94874013
354960 0.02079117 0 3.956295201
355080 0.0190809 0 3.963254367
355200 0.017364818 0 3.969615506
355320 0.015643446 0 3.975376681
355440 0.01391731 0 3.980536137
355560 0.012186934 0 3.985092303
355680 0.010452846 0 3.989043791
355800 0.008715574 0 3.992389396
355920 0.006975648 0 3.995128101
356040 0.005233596 0 3.99725907
356160 0.00348995 0 3.998781654
356280 0.00174524 0 3.99969539
356400 5.63546E-16 0 4
356520 -0.00174524 0 3.99969539
356640 -0.00348995 0 3.998781654
356760 -0.005233596 0 3.99725907
356880 -0.006975648 0 3.995128101
357000 -0.008715574 0 3.992389396
357120 -0.010452846 0 3.989043791
357240 -0.012186934 0 3.985092303
357360 -0.01391731 0 3.980536137
357480 -0.015643446 0 3.975376681
357600 -0.017364818 0 3.969615506
357720 -0.0190809 0 3.963254367
357840 -0.02079117 0 3.956295201
357960 -0.022495106 0 3.94874013
358080 -0.02419219 0 3.940591453
358200 -0.025881904 0 3.931851653
358320 -0.027563736 0 3.922523392
358440 -0.02923717 0 3.912609512
358560 -0.0309017 0 3.902113033
358680 -0.032556816 0 3.891037151
358800 -0.034202014 0 3.879385242
358920 -0.035836794 0 3.867160853
359040 -0.03746066 0 3.854367709
359160 -0.039073112 0 3.841009707
359280 -0.040673664 0 3.827090915
359400 -0.042261826 0 3.812615574
359520 -0.043837114 0 3.797588093
359640 -0.04539905 0 3.782013048
359760 -0.046947156 0 3.765895186
359880 -0.048480962 0 3.749239414
360000 -0.05 0 3.732050808
360120 -0.051503808 0 3.714334601
360240 -0.052991926 0 3.696096192
360360 -0.054463904 0 3.677341136
360480 -0.05591929 0 3.658075145
360600 -0.057357644 0 3.638304089
360720 -0.058778526 0 3.618033989
360840 -0.060181502 0 3.59727102
360960 -0.061566148 0 3.576021507
361080 -0.06293204 0 3.554291923
361200 -0.06427876 0 3.532088886
361320 -0.065605902 0 3.50941916
361440 -0.06691306 0 3.486289651
361560 -0.068199836 0 3.462707403
361680 -0.069465838 0 3.438679601
361800 -0.070710678 0 3.414213562
361920 -0.07193398 0 3.389316741
362040 -0.07313537 0 3.36399672
362160 -0.074314482 0 3.338261213
362280 -0.075470958 0 3.312118058
362400 -0.076604444 0 3.285575219
362520 -0.077714596 0 3.258640782
362640 -0.078801076 0 3.231322951
362760 -0.079863552 0 3.203630046
362880 -0.0809017 0 3.175570505
363000 -0.081915204 0 3.147152873
363120 -0.082903758 0 3.118385807
363240 -0.083867056 0 3.08927807
363360 -0.08480481 0 3.059838528
